Generation,Population, Optimum, Climate, Popsize, Phenotype,sdPhenotype,Mismatch, Fitness, sdFitness, id
96, 3, 20, 0, 1000, 20.039, 0.597089, 0.4798, 0.857576, 0.162919, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
96, 4, 19.5, 0, 1000, 19.5124, 0.647383, 0.5128, 0.839522, 0.182978, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
96, 5, 19, 0, 1000, 19.0152, 0.604628, 0.476, 0.855773, 0.169643, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
97, 1, 21, 0, 1000, 21.0074, 0.595516, 0.4738, 0.859487, 0.163656, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
97, 2, 20.5, 0, 1000, 20.468, 0.626297, 0.511, 0.843203, 0.166379, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
97, 3, 20, 0, 1000, 20.0435, 0.618304, 0.4917, 0.850011, 0.173277, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
97, 4, 19.5, 0, 1000, 19.4592, 0.621161, 0.4938, 0.849092, 0.174047, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
97, 5, 19, 0, 1000, 19.0626, 0.596319, 0.47, 0.858542, 0.167276, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
98, 1, 21, 0, 1000, 20.9869, 0.620196, 0.4967, 0.849617, 0.169996, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
98, 2, 20.5, 0, 1000, 20.4939, 0.641658, 0.5117, 0.841939, 0.178479, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
98, 3, 20, 0, 1000, 20.0203, 0.617219, 0.4929, 0.850806, 0.173292, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
98, 4, 19.5, 0, 1000, 19.5034, 0.618361, 0.4824, 0.85271, 0.177389, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
98, 5, 19, 0, 1000, 19.0457, 0.588717, 0.4705, 0.860433, 0.160098, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
99, 1, 21, 0, 1000, 21.0209, 0.602508, 0.4741, 0.85719, 0.169597, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
99, 2, 20.5, 0, 1000, 20.5097, 0.626233, 0.4941, 0.849215, 0.178392, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
99, 3, 20, 0, 1000, 20.0277, 0.596572, 0.4809, 0.856492, 0.159553, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
99, 4, 19.5, 0, 1000, 19.4883, 0.623925, 0.4965, 0.848703, 0.174802, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
99, 5, 19, 0, 1000, 19.0136, 0.621177, 0.4916, 0.849794, 0.173069, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
100, 1, 21, 0, 1000, 21.0418, 0.623202, 0.496, 0.849202, 0.173933, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
100, 2, 20.5, 0, 1000, 20.5087, 0.600546, 0.4743, 0.858723, 0.168333, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
100, 3, 20, 0, 1000, 20.0477, 0.611726, 0.4899, 0.852335, 0.169718, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
100, 4, 19.5, 0, 1000, 19.5128, 0.642564, 0.51, 0.840719, 0.180954, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
100, 5, 19, 0, 1000, 19.0118, 0.623466, 0.4954, 0.849495, 0.174189, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
101, 1, 21, 0.00951057, 1000, 21.0079, 0.611262, 0.486718, 0.854378, 0.167824, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
101, 2, 20.5, 0.00951057, 1000, 20.5013, 0.612359, 0.489937, 0.852803, 0.16993, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
101, 3, 20, 0.00951057, 1000, 20.0665, 0.603566, 0.477491, 0.856799, 0.170341, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
101, 4, 19.5, 0.00951057, 1000, 19.5182, 0.633648, 0.506447, 0.845049, 0.176374, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
101, 5, 19, 0.00951057, 1000, 19.0559, 0.612209, 0.484433, 0.85361, 0.171297, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
102, 1, 21, 0.0117557, 1000, 21.0182, 0.610296, 0.490588, 0.85212, 0.164102, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
102, 2, 20.5, 0.0117557, 1000, 20.4837, 0.611112, 0.488393, 0.851398, 0.168136, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
102, 3, 20, 0.0117557, 1000, 20.0476, 0.612233, 0.490047, 0.852248, 0.168364, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
102, 4, 19.5, 0.0117557, 1000, 19.5084, 0.610805, 0.493705, 0.852876, 0.166584, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
102, 5, 19, 0.0117557, 1000, 19.0228, 0.620698, 0.493011, 0.849945, 0.173114, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
103, 1, 21, -0.0176336, 1000, 21.0178, 0.623869, 0.498187, 0.847868, 0.173844, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
103, 2, 20.5, -0.0176336, 1000, 20.4991, 0.620866, 0.49797, 0.849033, 0.171833, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
103, 3, 20, -0.0176336, 1000, 20.0293, 0.647666, 0.520029, 0.838236, 0.181283, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
103, 4, 19.5, -0.0176336, 1000, 19.5303, 0.644692, 0.508158, 0.841818, 0.185047, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
103, 5, 19, -0.0176336, 1000, 19.0116, 0.612585, 0.486069, 0.853078, 0.171143, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
104, 1, 21, -0.0380423, 1000, 21.0228, 0.62753, 0.500776, 0.847936, 0.177093, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
104, 2, 20.5, -0.0380423, 1000, 20.5094, 0.607734, 0.481548, 0.854748, 0.171858, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
104, 3, 20, -0.0380423, 1000, 19.9931, 0.621135, 0.501337, 0.848476, 0.169605, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
104, 4, 19.5, -0.0380423, 1000, 19.5334, 0.62664, 0.507528, 0.844231, 0.173399, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
104, 5, 19, -0.0380423, 1000, 19.0136, 0.620209, 0.503128, 0.847386, 0.169524, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
105, 1, 21, 0, 1000, 20.9843, 0.606508, 0.4823, 0.85489, 0.168789, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
105, 2, 20.5, 0, 1000, 20.4919, 0.612208, 0.4891, 0.852054, 0.167485, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
105, 3, 20, 0, 1000, 19.9883, 0.605061, 0.4853, 0.854432, 0.164173, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
105, 4, 19.5, 0, 1000, 19.53, 0.614897, 0.4896, 0.852326, 0.168042, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
105, 5, 19, 0, 1000, 19.0234, 0.606828, 0.4876, 0.852363, 0.162855, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
106, 1, 21, 0.0570634, 1000, 20.9878, 0.630911, 0.508337, 0.845037, 0.17685, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
106, 2, 20.5, 0.0570634, 1000, 20.4928, 0.626035, 0.50071, 0.846245, 0.176061, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
106, 3, 20, 0.0570634, 1000, 19.988, 0.606518, 0.481564, 0.854314, 0.172482, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
106, 4, 19.5, 0.0570634, 1000, 19.5234, 0.610561, 0.489026, 0.853641, 0.16917, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
106, 5, 19, 0.0570634, 1000, 19.0236, 0.596119, 0.472625, 0.859586, 0.16726, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
107, 1, 21, 0.041145, 1000, 20.9751, 0.621994, 0.489732, 0.851906, 0.178685, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
107, 2, 20.5, 0.041145, 1000, 20.5261, 0.620672, 0.496675, 0.849662, 0.169686, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
107, 3, 20, 0.041145, 1000, 19.998, 0.602378, 0.474551, 0.858592, 0.171949, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
107, 4, 19.5, 0.041145, 1000, 19.5499, 0.604653, 0.482134, 0.856092, 0.167399, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
107, 5, 19, 0.041145, 1000, 19.0149, 0.60154, 0.47451, 0.85878, 0.169956, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
108, 1, 21, -0.0470228, 1000, 20.963, 0.599475, 0.48413, 0.856874, 0.163196, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
108, 2, 20.5, -0.0470228, 1000, 20.5219, 0.645001, 0.511356, 0.841083, 0.186112, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
108, 3, 20, -0.0470228, 1000, 20.0125, 0.61538, 0.490074, 0.850856, 0.174046, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
108, 4, 19.5, -0.0470228, 1000, 19.5472, 0.585692, 0.465042, 0.862149, 0.168029, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
108, 5, 19, -0.0470228, 1000, 19.0556, 0.603185, 0.490712, 0.853243, 0.168138, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
109, 1, 21, -0.0855951, 1000, 20.9578, 0.603576, 0.485449, 0.855095, 0.166106, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
109, 2, 20.5, -0.0855951, 1000, 20.4797, 0.636823, 0.510385, 0.842173, 0.179261, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
109, 3, 20, -0.0855951, 1000, 20.0103, 0.608831, 0.499292, 0.848692, 0.164401, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
109, 4, 19.5, -0.0855951, 1000, 19.4994, 0.618904, 0.493622, 0.850172, 0.17804, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
109, 5, 19, -0.0855951, 1000, 19.0237, 0.605884, 0.488173, 0.853041, 0.172123, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
110, 1, 21, 0, 1000, 20.9479, 0.577936, 0.4645, 0.865027, 0.156401, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
110, 2, 20.5, 0, 1000, 20.4842, 0.649579, 0.5122, 0.839946, 0.184185, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
110, 3, 20, 0, 1000, 19.9805, 0.605522, 0.4867, 0.853642, 0.163633, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
110, 4, 19.5, 0, 1000, 19.4827, 0.655683, 0.5249, 0.834926, 0.182752, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
110, 5, 19, 0, 1000, 19.0206, 0.629151, 0.501, 0.846782, 0.174504, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
111, 1, 21, 0.104616, 1000, 20.9337, 0.588796, 0.493337, 0.851458, 0.16657, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
111, 2, 20.5, 0.104616, 1000, 20.4635, 0.642877, 0.5269, 0.833956, 0.184383, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
111, 3, 20, 0.104616, 1000, 19.9912, 0.629427, 0.505625, 0.843144, 0.182347, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
111, 4, 19.5, 0.104616, 1000, 19.4994, 0.633594, 0.514877, 0.840554, 0.176864, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
111, 5, 19, 0.104616, 1000, 19.0257, 0.617925, 0.485583, 0.851112, 0.179847, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
112, 1, 21, 0.0705342, 1000, 21.0038, 0.622698, 0.502386, 0.847247, 0.172107, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
112, 2, 20.5, 0.0705342, 1000, 20.4574, 0.614413, 0.500028, 0.847952, 0.172336, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
112, 3, 20, 0.0705342, 1000, 20.0218, 0.63097, 0.50248, 0.845205, 0.178929, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
112, 4, 19.5, 0.0705342, 1000, 19.5644, 0.627971, 0.495484, 0.848485, 0.178803, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
112, 5, 19, 0.0705342, 1000, 19.0618, 0.619067, 0.498648, 0.847807, 0.168015, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
113, 1, 21, -0.0764121, 1000, 21.0245, 0.614253, 0.492177, 0.850199, 0.175949, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
113, 2, 20.5, -0.0764121, 1000, 20.5213, 0.6325, 0.518271, 0.839196, 0.175147, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
113, 3, 20, -0.0764121, 1000, 20.0294, 0.620226, 0.507064, 0.845488, 0.17206, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
113, 4, 19.5, -0.0764121, 1000, 19.5685, 0.616943, 0.504739, 0.845179, 0.17756, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
113, 5, 19, -0.0764121, 1000, 19.0809, 0.631398, 0.515409, 0.83892, 0.184559, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
114, 1, 21, -0.133148, 1000, 21.0184, 0.629331, 0.52336, 0.836332, 0.177071, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
114, 2, 20.5, -0.133148, 1000, 20.5181, 0.645522, 0.539133, 0.830771, 0.180409, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
114, 3, 20, -0.133148, 1000, 20.0112, 0.633874, 0.513831, 0.839591, 0.185291, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
114, 4, 19.5, -0.133148, 1000, 19.5182, 0.619009, 0.514288, 0.841857, 0.176318, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
114, 5, 19, -0.133148, 1000, 19.0493, 0.607082, 0.503517, 0.844924, 0.178233, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
115, 1, 21, 0, 1000, 20.9822, 0.629078, 0.5044, 0.846462, 0.173007, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
115, 2, 20.5, 0, 1000, 20.4893, 0.627686, 0.5031, 0.846172, 0.172477, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
115, 3, 20, 0, 1000, 19.9274, 0.603567, 0.4924, 0.852314, 0.162845, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
115, 4, 19.5, 0, 1000, 19.4637, 0.637101, 0.5109, 0.842837, 0.175489, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
115, 5, 19, 0, 1000, 18.9763, 0.596325, 0.4719, 0.85995, 0.165426, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
116, 1, 21, 0.152169, 1000, 20.9487, 0.629217, 0.533421, 0.833392, 0.183017, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
116, 2, 20.5, 0.152169, 1000, 20.4786, 0.607726, 0.513103, 0.842833, 0.172003, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
116, 3, 20, 0.152169, 1000, 19.9333, 0.621101, 0.528707, 0.833815, 0.18223, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
116, 4, 19.5, 0.152169, 1000, 19.4881, 0.624066, 0.515029, 0.840028, 0.180788, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
116, 5, 19, 0.152169, 1000, 18.9761, 0.606982, 0.501968, 0.846788, 0.178303, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
117, 1, 21, 0.0999235, 1000, 21.0065, 0.622539, 0.501494, 0.846457, 0.174882, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
117, 2, 20.5, 0.0999235, 1000, 20.5407, 0.611562, 0.485701, 0.852989, 0.172886, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
117, 3, 20, 0.0999235, 1000, 19.978, 0.64258, 0.519991, 0.837919, 0.184306, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
117, 4, 19.5, 0.0999235, 1000, 19.5418, 0.617377, 0.497199, 0.848548, 0.17103, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
117, 5, 19, 0.0999235, 1000, 19.0012, 0.617479, 0.503594, 0.846455, 0.168632, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
118, 1, 21, -0.105801, 1000, 20.9699, 0.633313, 0.503359, 0.845096, 0.180401, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
118, 2, 20.5, -0.105801, 1000, 20.569, 0.617414, 0.508966, 0.843484, 0.179144, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
118, 3, 20, -0.105801, 1000, 20.0349, 0.626022, 0.517892, 0.840571, 0.175185, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
118, 4, 19.5, -0.105801, 1000, 19.5746, 0.616681, 0.512987, 0.841572, 0.177237, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
118, 5, 19, -0.105801, 1000, 19.0293, 0.620077, 0.500153, 0.845149, 0.180734, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
119, 1, 21, -0.180701, 1000, 20.9368, 0.6031, 0.485361, 0.852699, 0.17154, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
119, 2, 20.5, -0.180701, 1000, 20.5706, 0.611334, 0.522203, 0.835218, 0.186787, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
119, 3, 20, -0.180701, 1000, 19.9881, 0.626802, 0.521742, 0.837528, 0.179929, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
119, 4, 19.5, -0.180701, 1000, 19.5429, 0.623698, 0.527191, 0.834496, 0.187261, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
119, 5, 19, -0.180701, 1000, 19.0074, 0.62191, 0.520947, 0.83799, 0.180581, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
120, 1, 21, 0, 1000, 20.8877, 0.611255, 0.4925, 0.849052, 0.172487, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
120, 2, 20.5, 0, 1000, 20.5024, 0.606566, 0.483, 0.854924, 0.167203, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
120, 3, 20, 0, 1000, 19.9502, 0.606373, 0.4868, 0.854613, 0.164797, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
120, 4, 19.5, 0, 1000, 19.4784, 0.610333, 0.4878, 0.853226, 0.169001, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
120, 5, 19, 0, 1000, 18.9222, 0.64131, 0.5168, 0.839863, 0.180747, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
121, 1, 21, 0.199722, 1000, 20.9115, 0.620147, 0.539424, 0.826787, 0.19793, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
121, 2, 20.5, 0.199722, 1000, 20.5225, 0.626495, 0.512262, 0.839897, 0.186682, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
